id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,index fit,116,31,33,76,273,ship,baseline,monotonic-signal,raise-signal
m002,g002,join width,31,13,21,57,90,hold,edge,drag-penalty,drop-slack
m003,g003,constraint risk,85,58,45,93,231,ship,recovery,confidence-floor,raise-drag
m004,g004,plan drift,71,8,6,18,156,watch,negative,lane-boundary,lower-confidence
m005,g005,index fit,121,20,12,91,329,ship,baseline,monotonic-signal,raise-signal
m006,g006,join width,92,53,38,39,200,ship,edge,drag-penalty,drop-slack
m007,g007,constraint risk,85,53,17,104,293,ship,recovery,confidence-floor,raise-drag
m008,g008,plan drift,41,15,19,85,144,watch,negative,lane-boundary,lower-confidence
m009,g009,index fit,76,34,25,99,235,ship,baseline,monotonic-signal,raise-signal
m010,g010,join width,83,35,29,61,204,ship,edge,drag-penalty,drop-slack
m011,g011,constraint risk,95,54,40,47,211,ship,recovery,confidence-floor,raise-drag
m012,g012,plan drift,60,26,36,74,148,watch,negative,lane-boundary,lower-confidence
m013,g013,index fit,55,14,39,69,115,hold,baseline,monotonic-signal,raise-signal
m014,g014,join width,43,0,21,64,108,hold,edge,drag-penalty,drop-slack
m015,g015,constraint risk,45,47,42,66,119,watch,recovery,confidence-floor,raise-drag
m016,g016,plan drift,49,67,43,16,95,hold,negative,lane-boundary,lower-confidence
m017,g017,index fit,64,45,28,101,218,ship,baseline,monotonic-signal,raise-signal
m018,g018,join width,105,25,22,55,246,ship,edge,drag-penalty,drop-slack
m019,g019,constraint risk,46,34,48,37,67,hold,recovery,confidence-floor,raise-drag
m020,g020,plan drift,64,71,31,62,199,ship,negative,lane-boundary,lower-confidence
m021,g021,index fit,41,22,7,56,146,watch,baseline,monotonic-signal,raise-signal
m022,g022,join width,108,24,17,92,298,ship,edge,drag-penalty,drop-slack
m023,g023,constraint risk,105,44,52,30,180,ship,recovery,confidence-floor,raise-drag
m024,g024,plan drift,63,51,18,77,218,ship,negative,lane-boundary,lower-confidence
m025,g025,index fit,55,29,6,38,165,watch,baseline,monotonic-signal,raise-signal
m026,g026,join width,85,2,23,103,229,ship,edge,drag-penalty,drop-slack
m027,g027,constraint risk,108,43,40,97,276,ship,recovery,confidence-floor,raise-drag
m028,g028,plan drift,35,25,39,85,102,hold,negative,lane-boundary,lower-confidence
m029,g029,index fit,55,54,23,60,178,watch,baseline,monotonic-signal,raise-signal
m030,g030,join width,55,25,37,46,107,hold,edge,drag-penalty,drop-slack
m031,g031,constraint risk,63,29,11,86,219,ship,recovery,confidence-floor,raise-drag
m032,g032,plan drift,60,63,10,55,218,ship,negative,lane-boundary,lower-confidence
m033,g033,index fit,81,13,14,63,210,ship,baseline,monotonic-signal,raise-signal
m034,g034,join width,38,14,18,65,119,watch,edge,drag-penalty,drop-slack
m035,g035,constraint risk,112,69,28,28,265,ship,recovery,confidence-floor,raise-drag
m036,g036,plan drift,65,58,24,87,227,ship,negative,lane-boundary,lower-confidence
m037,g037,index fit,54,20,6,54,170,watch,baseline,monotonic-signal,raise-signal
m038,g038,join width,38,28,20,36,100,hold,edge,drag-penalty,drop-slack
m039,g039,constraint risk,82,51,35,74,219,ship,recovery,confidence-floor,raise-drag
m040,g040,plan drift,108,59,13,42,291,ship,negative,lane-boundary,lower-confidence
m041,g041,index fit,45,31,7,91,198,ship,baseline,monotonic-signal,raise-signal
m042,g042,join width,48,8,26,29,81,hold,edge,drag-penalty,drop-slack
m043,g043,constraint risk,101,16,23,89,261,ship,recovery,confidence-floor,raise-drag
m044,g044,plan drift,87,52,34,24,182,ship,negative,lane-boundary,lower-confidence
m045,g045,index fit,93,72,44,102,272,ship,baseline,monotonic-signal,raise-signal
m046,g046,join width,86,39,30,96,247,ship,edge,drag-penalty,drop-slack
m047,g047,constraint risk,90,41,52,97,214,ship,recovery,confidence-floor,raise-drag
m048,g048,plan drift,96,39,33,46,211,ship,negative,lane-boundary,lower-confidence
m049,g049,index fit,67,76,8,45,239,ship,baseline,monotonic-signal,raise-signal
m050,g050,join width,87,16,18,85,239,ship,edge,drag-penalty,drop-slack
m051,g051,constraint risk,105,40,31,67,255,ship,recovery,confidence-floor,raise-drag
m052,g052,plan drift,73,49,8,49,228,ship,negative,lane-boundary,lower-confidence
m053,g053,index fit,70,56,22,64,216,ship,baseline,monotonic-signal,raise-signal
m054,g054,join width,58,23,31,27,104,hold,edge,drag-penalty,drop-slack
m055,g055,constraint risk,104,18,44,99,237,ship,recovery,confidence-floor,raise-drag
m056,g056,plan drift,87,48,41,40,180,ship,negative,lane-boundary,lower-confidence
m057,g057,index fit,47,30,45,35,69,hold,baseline,monotonic-signal,raise-signal
m058,g058,join width,61,48,6,73,231,ship,edge,drag-penalty,drop-slack
m059,g059,constraint risk,76,41,16,54,215,ship,recovery,confidence-floor,raise-drag
m060,g060,plan drift,87,34,33,77,219,ship,negative,lane-boundary,lower-confidence
m061,g061,index fit,105,68,5,28,296,ship,baseline,monotonic-signal,raise-signal
m062,g062,join width,104,7,13,88,277,ship,edge,drag-penalty,drop-slack
m063,g063,constraint risk,101,30,47,36,174,watch,recovery,confidence-floor,raise-drag
m064,g064,plan drift,113,74,34,88,320,ship,negative,lane-boundary,lower-confidence
m065,g065,index fit,88,63,11,95,312,ship,baseline,monotonic-signal,raise-signal
m066,g066,join width,65,14,43,96,154,watch,edge,drag-penalty,drop-slack
m067,g067,constraint risk,106,44,26,58,262,ship,recovery,confidence-floor,raise-drag
m068,g068,plan drift,86,56,29,31,201,ship,negative,lane-boundary,lower-confidence
